region;dm_method;lag;models_params;predictors_dict;predictors_list;selected_predictors;recall. mean;precision. mean;fscore. mean;recall. std;precision. std;fscore. std
LeftFrontaleyeField;RFE_10;6;{'C': 0.9, 'kernel': 'rbf'};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'Eyes_t5', 'Eyes_t4'];0.31648936170212766;0.5074626865671642;0.38984438984438985;0.0;0.0;0.0
LeftFusiformGyrus;RFE_4;6;{'C': 0.9, 'kernel': 'linear'};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz'], 'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};[' AU01_r_t6', ' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t6', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t6', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t6', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t6', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t6', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t6', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t6', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t6', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t6', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t6', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t6', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t6', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t6', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t6', ' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t6', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t6', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', 'Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];[' AU26_r_t6', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rz_t3'];0.39867549668874175;0.525305410122164;0.4533132530120482;0.0;0.0;0.0
LeftVentralMotor;RFE_4;6;{'C': 1, 'kernel': 'linear'};{'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];0.0;0.0;0.0;0.0;0.0;0.0
LeftDorsalMotor;RFE_4;6;{'C': 1, 'kernel': 'linear'};{'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];0.6366950182260024;0.6078886310904872;0.6219584569732938;0.0;0.0;0.0
LeftVentralMotor;RFE_1;6;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t4'];0.8358413132694938;0.4472913616398243;0.5827372436814496;0.0;0.0;0.0
LeftDorsalMotor;RFE_1;6;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t4'];1.0;0.4755784061696658;0.6445993031358885;0.0;0.0;0.0
LeftVentralMotor;RFE_2;6;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t5', 'talk_left_t4'];1.0;0.4697943444730077;0.6392654132050721;0.0;0.0;0.0
LeftFrontaleyeField;RFE_11;6;{'C': 1, 'kernel': 'rbf'};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];0.37367021276595747;0.4787052810902896;0.4197162061239731;0.0;0.0;0.0
LeftDorsalMotor;RFE_2;6;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t5', 'talk_left_t4'];1.0;0.4755784061696658;0.6445993031358885;0.0;0.0;0.0
LeftVentralMotor;RFE_3;6;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t6', 'talk_left_t5', 'talk_left_t4'];1.0;0.4697943444730077;0.6392654132050721;0.0;0.0;0.0
LeftDorsalMotor;RFE_3;6;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t6', 'talk_left_t5', 'talk_left_t4'];1.0;0.4755784061696658;0.6445993031358885;0.0;0.0;0.0
LeftVentralMotor;RFE_4;6;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];0.786593707250342;0.4329819277108434;0.5585235551238465;0.0;0.0;0.0
LeftDorsalMotor;RFE_4;6;{'C': 1, 'kernel': 'linear'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];1.0;0.4755784061696658;0.6445993031358885;0.0;0.0;0.0
LeftFrontaleyeField;RFE_12;6;{'C': 1, 'kernel': 'rbf'};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];0.4242021276595745;0.49228395061728397;0.45571428571428574;0.0;0.0;0.0
LeftVentralMotor;RFE_1;6;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_left_t4'];0.8897849462365591;0.4896449704142012;0.6316793893129772;0.0;0.0;0.0
LeftDorsalMotor;RFE_1;6;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3'];['IPU_left_t4'];0.6073369565217391;0.6612426035502958;0.6331444759206799;0.0;0.0;0.0
LeftFrontaleyeField;RFE_1;6;{'C': 1, 'kernel': 'rbf'};{'eyetracking_ts': ['Vx', 'Vy']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];['Vy_t5'];0.056;0.5675675675675675;0.10194174757281553;0.0;0.0;0.0
LeftVentralMotor;RFE_2;6;{'C': 1, 'kernel': 'linear'};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_left_t4', 'IPU_left_t3'];0.5389784946236559;0.5967261904761905;0.5663841807909604;0.0;0.0;0.0
LeftFusiformGyrus;RFE_5;6;{'C': 0.8, 'kernel': 'rbf'};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz'], 'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};[' AU01_r_t6', ' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t6', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t6', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t6', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t6', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t6', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t6', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t6', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t6', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t6', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t6', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t6', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t6', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t6', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t6', ' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t6', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t6', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', 'Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];[' AU10_r_t4', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t4', ' pose_Ry_t3'];0.5761589403973509;0.4860335195530726;0.5272727272727273;0.0;0.0;0.0
LeftDorsalMotor;RFE_2;6;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3'];['IPU_left_t4', 'IPU_left_t3'];0.9144021739130435;0.47764371894960966;0.6275058275058275;0.0;0.0;0.0
LeftFrontaleyeField;RFE_2;6;{'C': 1, 'kernel': 'rbf'};{'eyetracking_ts': ['Vx', 'Vy']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];['Vy_t5', 'Vy_t4'];0.24266666666666667;0.4879356568364611;0.32413178984861973;0.0;0.0;0.0
LeftVentralMotor;RFE_3;6;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t4', 'IPU_left_t4', 'IPU_left_t3'];0.16801075268817203;0.6377551020408163;0.26595744680851063;0.0;0.0;0.0
LeftDorsalMotor;RFE_3;6;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3'];['IPU_left_t4', 'IPU_left_t3', 'IPU_t4'];0.6739130434782609;0.64;0.6565188616810059;0.0;0.0;0.0
LeftFrontaleyeField;RFE_3;6;{'C': 1, 'kernel': 'rbf'};{'eyetracking_ts': ['Vx', 'Vy']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];['Vx_t4', 'Vy_t5', 'Vy_t4'];0.492;0.4829842931937173;0.48745046235138706;0.0;0.0;0.0
LeftVentralMotor;RFE_4;6;{'C': 0.9, 'kernel': 'rbf'};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t4', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.23118279569892472;0.5212121212121212;0.3202979515828677;0.0;0.0;0.0
LeftDorsalMotor;RFE_4;6;{'C': 0.7, 'kernel': 'rbf'};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3'];['IPU_left_t4', 'IPU_left_t3', 'IPU_t4', 'IPU_t3'];0.873641304347826;0.4996114996114996;0.6356895699456253;0.0;0.0;0.0
LeftFrontaleyeField;RFE_4;6;{'C': 0.9, 'kernel': 'rbf'};{'eyetracking_ts': ['Vx', 'Vy']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];['Vx_t4', 'Vy_t5', 'Vy_t4', 'Vy_t3'];0.264;0.4748201438848921;0.3393316195372751;0.0;0.0;0.0
LeftVentralMotor;RFE_5;6;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t4', 'IPU_t3', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.39919354838709675;0.6414686825053996;0.49212924606462294;0.0;0.0;0.0
LeftDorsalMotor;RFE_5;6;{'C': 0.7, 'kernel': 'rbf'};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3'];['IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'IPU_t5', 'IPU_t4'];0.7703804347826086;0.4643734643734644;0.5794583546244251;0.0;0.0;0.0
LeftFrontaleyeField;RFE_5;6;{'C': 1, 'kernel': 'rbf'};{'eyetracking_ts': ['Vx', 'Vy']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];['Vx_t5', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];0.32666666666666666;0.4748062015503876;0.38704581358609796;0.0;0.0;0.0
LeftFusiformGyrus;RFE_7;6;{'C': 1, 'kernel': 'rbf'};{'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz'], 'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};[' AU01_r_t6', ' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t6', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t6', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t6', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t6', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t6', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t6', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t6', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t6', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t6', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t6', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t6', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t6', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t6', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t6', ' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t6', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t6', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3', 'Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];[' AU04_r_t4', ' AU10_r_t4', ' AU25_r_t6', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t4', ' pose_Rx_t6'];0.47019867549668876;0.4937413073713491;0.48168249660786977;0.0;0.0;0.0
LeftVentralMotor;RFE_7;6;{'C': 0.8, 'kernel': 'rbf'};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.6518817204301075;0.6373193166885677;0.6445182724252493;0.0;0.0;0.0
LeftFrontaleyeField;RFE_7;6;{'C': 1, 'kernel': 'rbf'};{'eyetracking_ts': ['Vx', 'Vy']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];0.468;0.48885793871866295;0.4782016348773842;0.0;0.0;0.0
LeftDorsalMotor;RFE_7;6;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3'];['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'IPU_t5', 'IPU_t4', 'IPU_t3'];0.8125;0.5382538253825383;0.6475365457498646;0.0;0.0;0.0
LeftFrontaleyeField;RFE_1;6;{'C': 1, 'kernel': 'linear'};{'eyetracking_ts': ['saccades']};['saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3'];['saccades_t4'];0.8350785340314136;0.4855403348554033;0.6140519730510106;0.0;0.0;0.0
LeftVentralMotor;RFE_1;6;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['talk'], 'speech_left_ts': ['Signal_left']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t4'];0.8018617021276596;0.481629392971246;0.6017964071856288;0.0;0.0;0.0
LeftDorsalMotor;RFE_1;6;{'C': 1, 'kernel': 'rbf'};{'speech_left_ts': ['Signal_left'], 'speech_ts': ['talk']};['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3', 'talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];['Signal_left_t4'];0.8016085790884718;0.4550989345509893;0.5805825242718446;0.0;0.0;0.0
LeftFrontaleyeField;RFE_2;6;{'C': 1, 'kernel': 'rbf'};{'eyetracking_ts': ['saccades']};['saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3'];['saccades_t5', 'saccades_t4'];0.7670157068062827;0.4819078947368421;0.5919191919191918;0.0;0.0;0.0
LeftVentralMotor;RFE_2;6;{'C': 1, 'kernel': 'rbf'};{'speech_ts': ['talk'], 'speech_left_ts': ['Signal_left']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t4', 'Signal_left_t3'];0.9481382978723404;0.49104683195592286;0.647005444646098;0.0;0.0;0.0
LeftFrontaleyeField;RFE_3;6;{'C': 1, 'kernel': 'rbf'};{'eyetracking_ts': ['saccades']};['saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3'];['saccades_t6', 'saccades_t5', 'saccades_t4'];0.862565445026178;0.4859882005899705;0.6216981132075472;0.0;0.0;0.0
LeftDorsalMotor;RFE_2;6;{'C': 0.8, 'kernel': 'rbf'};{'speech_left_ts': ['Signal_left'], 'speech_ts': ['talk']};['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3', 'talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];['Signal_left_t4', 'Signal_left_t3'];0.935656836461126;0.4807162534435262;0.635122838944495;0.0;0.0;0.0
LeftFrontaleyeField;RFE_4;6;{'C': 1, 'kernel': 'rbf'};{'eyetracking_ts': ['saccades']};['saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3'];['saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3'];0.862565445026178;0.4859882005899705;0.6216981132075472;0.0;0.0;0.0
LeftVentralMotor;RFE_3;6;{'C': 0.7, 'kernel': 'rbf'};{'speech_ts': ['talk'], 'speech_left_ts': ['Signal_left']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.9335106382978723;0.4875;0.6405109489051095;0.0;0.0;0.0
LeftDorsalMotor;RFE_3;6;{'C': 0.9, 'kernel': 'rbf'};{'speech_left_ts': ['Signal_left'], 'speech_ts': ['talk']};['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3', 'talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];['Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.9088471849865952;0.47578947368421054;0.6245969599263012;0.0;0.0;0.0
LeftVentralMotor;RFE_4;6;{'C': 0.9, 'kernel': 'rbf'};{'speech_ts': ['talk'], 'speech_left_ts': ['Signal_left']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.6954787234042553;0.6131301289566237;0.6517133956386293;0.0;0.0;0.0
LeftDorsalMotor;RFE_4;6;{'C': 0.7, 'kernel': 'rbf'};{'speech_left_ts': ['Signal_left'], 'speech_ts': ['talk']};['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3', 'talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.7627345844504021;0.5812053115423902;0.6597101449275362;0.0;0.0;0.0
