region;dm_method;lag;models_params;predictors_dict;predictors_list;selected_predictors;recall. mean;precision. mean;fscore. mean;recall. std;precision. std;fscore. std
LeftDorsalMotor;RFE_4;6;{'max_depth': 10, 'n_estimators': 50, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['IPU']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3'];['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3'];0.21761006289308177;0.4576719576719577;0.29497016197783466;0.0;0.0;0.0
LeftVentralMotor;RFE_1;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];['talk_t5'];0.0;0.0;0.0;0.0;0.0;0.0
LeftDorsalMotor;RFE_1;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];['talk_t5'];0.8797083839611178;0.5560675883256528;0.6814117647058823;0.0;0.0;0.0
LeftFrontaleyeField;RFE_9;6;{'n_estimators': 100, 'bootstrap': True, 'max_depth': 50, 'random_state': 5, 'max_features': 'auto'};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'Eyes_t4'];0.5914552736982643;0.5005649717514125;0.5422276621787026;0.0;0.0;0.0
LeftVentralMotor;RFE_2;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];['talk_t5', 'talk_t4'];0.0;0.0;0.0;0.0;0.0;0.0
LeftDorsalMotor;RFE_2;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];['talk_t5', 'talk_t4'];0.755771567436209;0.5818521983161834;0.6575052854122623;0.0;0.0;0.0
LeftVentralMotor;RFE_3;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];['talk_t6', 'talk_t5', 'talk_t4'];0.0;0.0;0.0;0.0;0.0;0.0
LeftDorsalMotor;RFE_3;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];['talk_t6', 'talk_t5', 'talk_t4'];0.6366950182260024;0.6078886310904872;0.6219584569732938;0.0;0.0;0.0
LeftFusiformGyrus;RFE_4;6;{'bootstrap': True, 'max_features': 'auto', 'max_depth': 50, 'random_state': 5, 'n_estimators': 50};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'], 'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3', ' AU01_r_t6', ' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t6', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t6', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t6', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t6', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t6', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t6', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t6', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t6', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t6', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t6', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t6', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t6', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t6', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t6', ' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t6', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t6', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3'];[' AU10_r_t4', ' AU17_r_t6', ' AU26_r_t6', ' pose_Rx_t5'];0.5132978723404256;0.507227332457293;0.5102445472571051;0.0;0.0;0.0
LeftFrontaleyeField;RFE_10;6;{'n_estimators': 10, 'bootstrap': True, 'max_depth': 10, 'random_state': 5, 'max_features': 'auto'};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'Eyes_t5', 'Eyes_t3'];0.7049399198931909;0.49207828518173347;0.579582875960483;0.0;0.0;0.0
LeftVentralMotor;RFE_4;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];0.0;0.0;0.0;0.0;0.0;0.0
LeftDorsalMotor;RFE_4;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3'];0.6366950182260024;0.6078886310904872;0.6219584569732938;0.0;0.0;0.0
LeftVentralMotor;RFE_1;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t4'];0.16415868673050615;0.631578947368421;0.26058631921824105;0.0;0.0;0.0
LeftDorsalMotor;RFE_1;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t4'];1.0;0.4755784061696658;0.6445993031358885;0.0;0.0;0.0
LeftFrontaleyeField;RFE_11;6;{'n_estimators': 10, 'bootstrap': True, 'max_depth': 10, 'random_state': 5, 'max_features': 'auto'};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];0.37383177570093457;0.5008944543828264;0.42813455657492344;0.0;0.0;0.0
LeftVentralMotor;RFE_2;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t5', 'talk_left_t4'];1.0;0.4697943444730077;0.6392654132050721;0.0;0.0;0.0
LeftDorsalMotor;RFE_2;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t5', 'talk_left_t4'];1.0;0.4755784061696658;0.6445993031358885;0.0;0.0;0.0
LeftVentralMotor;RFE_3;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t6', 'talk_left_t5', 'talk_left_t4'];1.0;0.4697943444730077;0.6392654132050721;0.0;0.0;0.0
LeftDorsalMotor;RFE_3;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t6', 'talk_left_t5', 'talk_left_t4'];1.0;0.4755784061696658;0.6445993031358885;0.0;0.0;0.0
LeftFrontaleyeField;RFE_12;6;{'n_estimators': 100, 'bootstrap': True, 'max_depth': 50, 'random_state': 5, 'max_features': 'auto'};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3'];['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t3', 'Eyes_t5', 'Eyes_t3'];0.2590120160213618;0.485;0.3376849434290688;0.0;0.0;0.0
LeftVentralMotor;RFE_4;6;{'max_depth': 10, 'n_estimators': 50, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];0.786593707250342;0.4329819277108434;0.5585235551238465;0.0;0.0;0.0
LeftDorsalMotor;RFE_4;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];1.0;0.4755784061696658;0.6445993031358885;0.0;0.0;0.0
LeftFrontaleyeField;RFE_1;6;{'n_estimators': 10, 'bootstrap': True, 'max_depth': 10, 'random_state': 5, 'max_features': 'auto'};{'eyetracking_ts': ['Vx', 'Vy']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];['Vy_t4'];0.172;0.5019455252918288;0.25620655412115195;0.0;0.0;0.0
LeftVentralMotor;RFE_1;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_left_t4'];0.8582995951417004;0.46593406593406594;0.603988603988604;0.0;0.0;0.0
LeftDorsalMotor;RFE_1;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_left_t4'];0.8978201634877384;0.47307968413496054;0.6196520921485661;0.0;0.0;0.0
LeftFusiformGyrus;RFE_5;6;{'bootstrap': True, 'max_features': 'auto', 'max_depth': 50, 'random_state': 5, 'n_estimators': 10};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'], 'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3', ' AU01_r_t6', ' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t6', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t6', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t6', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t6', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t6', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t6', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t6', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t6', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t6', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t6', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t6', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t6', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t6', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t6', ' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t6', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t6', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3'];[' AU10_r_t3', ' AU25_r_t4', ' AU26_r_t6', ' AU26_r_t4', ' pose_Ry_t4'];0.4428191489361702;0.5138888888888888;0.4757142857142857;0.0;0.0;0.0
LeftFrontaleyeField;RFE_2;6;{'n_estimators': 300, 'bootstrap': True, 'max_depth': 10, 'random_state': 5, 'max_features': 'auto'};{'eyetracking_ts': ['Vx', 'Vy']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];['Vy_t6', 'Vy_t5'];0.7426666666666667;0.48988566402814426;0.5903550609432963;0.0;0.0;0.0
LeftVentralMotor;RFE_2;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t4', 'IPU_left_t4'];0.582995951417004;0.7128712871287128;0.6414253897550111;0.0;0.0;0.0
LeftDorsalMotor;RFE_2;6;{'max_depth': 10, 'n_estimators': 100, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t4', 'IPU_left_t4'];0.3569482288828338;0.6616161616161617;0.4637168141592921;0.0;0.0;0.0
LeftFrontaleyeField;RFE_3;6;{'n_estimators': 50, 'bootstrap': True, 'max_depth': 10, 'random_state': 5, 'max_features': 'auto'};{'eyetracking_ts': ['Vx', 'Vy']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];['Vx_t5', 'Vy_t5', 'Vy_t4'];0.7773333333333333;0.5065160729800173;0.6133613887427669;0.0;0.0;0.0
LeftVentralMotor;RFE_3;6;{'max_depth': 10, 'n_estimators': 300, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t4', 'IPU_left_t4', 'IPU_left_t3'];0.7314439946018894;0.5753715498938429;0.6440879382055852;0.0;0.0;0.0
LeftDorsalMotor;RFE_3;6;{'max_depth': 10, 'n_estimators': 100, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t5', 'IPU_left_t4', 'IPU_left_t3'];0.42915531335149865;0.621301775147929;0.5076551168412571;0.0;0.0;0.0
LeftFrontaleyeField;RFE_4;6;{'n_estimators': 200, 'bootstrap': True, 'max_depth': 50, 'random_state': 5, 'max_features': 'auto'};{'eyetracking_ts': ['Vx', 'Vy']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];['Vx_t5', 'Vy_t5', 'Vy_t4', 'Vy_t3'];0.556;0.4958382877526754;0.524198617221873;0.0;0.0;0.0
LeftVentralMotor;RFE_4;6;{'max_depth': 10, 'n_estimators': 100, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t4', 'IPU_t3', 'IPU_left_t5', 'IPU_left_t4'];0.7422402159244265;0.4968383017163505;0.5952380952380952;0.0;0.0;0.0
LeftDorsalMotor;RFE_4;6;{'max_depth': 10, 'n_estimators': 100, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t5', 'IPU_t3', 'IPU_left_t4', 'IPU_left_t3'];0.670299727520436;0.5720930232558139;0.6173149309912171;0.0;0.0;0.0
LeftFrontaleyeField;RFE_5;6;{'n_estimators': 10, 'bootstrap': True, 'max_depth': 50, 'random_state': 5, 'max_features': 'auto'};{'eyetracking_ts': ['Vx', 'Vy']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];['Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];0.4013333333333333;0.48392282958199356;0.4387755102040816;0.0;0.0;0.0
LeftVentralMotor;RFE_5;6;{'max_depth': 10, 'n_estimators': 100, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t4', 'IPU_t3', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.7840755735492577;0.4625796178343949;0.5818728092138207;0.0;0.0;0.0
LeftDorsalMotor;RFE_5;6;{'max_depth': 10, 'n_estimators': 200, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t4', 'IPU_t3', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.7479564032697548;0.5218631178707225;0.6147816349384099;0.0;0.0;0.0
LeftFusiformGyrus;RFE_7;6;{'bootstrap': True, 'max_features': 'auto', 'max_depth': 50, 'random_state': 5, 'n_estimators': 200};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'], 'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3', ' AU01_r_t6', ' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t6', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t6', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t6', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t6', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t6', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t6', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t6', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t6', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t6', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t6', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t6', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t6', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t6', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t6', ' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t6', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t6', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3'];[' AU04_r_t5', ' AU10_r_t6', ' AU17_r_t5', ' AU25_r_t4', ' AU26_r_t6', ' AU26_r_t4', ' pose_Ry_t3'];0.3617021276595745;0.48056537102473496;0.41274658573596357;0.0;0.0;0.0
LeftFrontaleyeField;RFE_7;6;{'n_estimators': 50, 'bootstrap': True, 'max_depth': 10, 'random_state': 5, 'max_features': 'auto'};{'eyetracking_ts': ['Vx', 'Vy']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];['Vx_t6', 'Vx_t5', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3'];0.45466666666666666;0.481638418079096;0.46776406035665297;0.0;0.0;0.0
LeftVentralMotor;RFE_7;6;{'max_depth': 10, 'n_estimators': 300, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['IPU'], 'speech_left_ts': ['IPU_left']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.689608636977058;0.4793621013133208;0.5655783065855007;0.0;0.0;0.0
LeftDorsalMotor;RFE_7;6;{'max_depth': 10, 'n_estimators': 300, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left'], 'speech_ts': ['IPU']};['IPU_t6', 'IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_t5', 'IPU_t4', 'IPU_t3', 'IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.6171662125340599;0.6265560165975104;0.6218256691832532;0.0;0.0;0.0
LeftFrontaleyeField;RFE_1;6;{'n_estimators': 10, 'bootstrap': True, 'max_depth': 10, 'random_state': 5, 'max_features': 'auto'};{'eyetracking_ts': ['saccades']};['saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3'];['saccades_t4'];0.8350785340314136;0.4855403348554033;0.6140519730510106;0.0;0.0;0.0
